"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Analog4"|"Volts"|0.0|5.0|500,"Analog5"|"Volts"|0.0|5.0|500,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|200,"AccelY"|"G"|-3.0|3.0|200,"AccelZ"|"G"|-3.0|3.0|200,"Yaw"|"Deg/Sec"|-120|120|200,"Pitch"|"Deg/Sec"|-120|120|200,"Roll"|"Deg/Sec"|-120|120|200,"Gsum"|"G"|0.0|3.0|200,"RPM2"|"rpm"|0|8000|50,"RPM3"|"rpm"|0|8000|50,"GPIO1"|""|0.0|1.0|50,"Latitude"|"Degrees"|-180.0|180.0|50,"Longitude"|"Degrees"|-180.0|180.0|50,"Speed"|"mph"|0.0|150.0|50,"Altitude"|"ft"|0.0|4000.0|50,"GPSSats"|""|0|20|50,"GPSQual"|""|0|5|50,"GPSDOP"|""|0.0|20.0|50
339,0,0.0,0.31,,,,,,,,,,,,,,,,,,
341,0,0.0,0.31,,,,,,,,,,,,,,,,,,
343,0,0.0,0.32,,-0.02,0.1,1.01,-0,0,-0,0.1,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
345,0,0.0,0.31,,,,,,,,,,,,,,,,,,
347,0,0.0,0.31,,,,,,,,,,,,,,,,,,
349,0,0.0,0.31,,,,,,,,,,,,,,,,,,
351,0,0.0,0.31,,,,,,,,,,,,,,,,,,
353,0,0.0,0.31,,-0.3,0.11,1.01,0,-0,-0,0.32,,,,,,,,,,
355,0,0.0,0.31,,,,,,,,,,,,,,,,,,
357,0,0.0,0.31,,,,,,,,,,,,,,,,,,
359,0,0.0,0.31,,,,,,,,,,,,,,,,,,
361,0,0.0,0.31,,,,,,,,,,,,,,,,,,
363,0,0.0,0.31,,0.06,0.04,0.99,0,-1,-1,0.07,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
365,0,0.0,0.31,,,,,,,,,,,,,,,,,,
367,0,0.0,0.31,,,,,,,,,,,,,,,,,,
369,0,0.0,0.32,,,,,,,,,,,,,,,,,,
371,0,0.0,0.33,,,,,,,,,,,,,,,,,,
373,0,0.0,0.32,,-0.07,0.09,0.98,-0,1,-0,0.12,,,,,,,,,,
375,0,0.0,0.32,,,,,,,,,,,,,,,,,,
377,0,0.0,0.32,,,,,,,,,,,,,,,,,,
379,0,0.0,0.32,,,,,,,,,,,,,,,,,,
381,0,0.0,0.32,,,,,,,,,,,,,,,,,,
383,0,0.0,0.32,,-0.22,0.14,1.05,0,-1,-1,0.26,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
385,0,0.0,0.32,,,,,,,,,,,,,,,,,,
387,0,0.0,0.32,,,,,,,,,,,,,,,,,,
423,0,0.0,0.33,,0.11,0.01,0.95,0,-0,-0,0.11,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
425,0,0.0,0.33,,,,,,,,,,,,,,,,,,
427,0,0.0,0.34,,,,,,,,,,,,,,,,,,
429,0,0.0,0.33,,,,,,,,,,,,,,,,,,
431,0,0.0,0.33,,,,,,,,,,,,,,,,,,
433,0,0.0,0.33,,-0.17,0.1,1.0,-0,0,-0,0.2,,,,,,,,,,
435,0,0.0,0.33,,,,,,,,,,,,,,,,,,
437,0,0.0,0.32,,,,,,,,,,,,,,,,,,
439,0,0.0,0.33,,,,,,,,,,,,,,,,,,
441,0,0.0,0.33,,,,,,,,,,,,,,,,,,
443,0,0.0,0.33,,-0.14,0.09,1.09,1,-0,-0,0.16,0,2160,0,0.0,0.0,0.0,0.0,0,0,0.0
445,0,0.0,0.33,,,,,,,,,,,,,,,,,,
447,0,0.0,0.33,,,,,,,,,,,,,,,,,,
449,0,0.0,0.33,,,,,,,,,,,,,,,,,,
451,0,0.0,0.33,,,,,,,,,,,,,,,,,,
453,0,0.0,0.33,,0.03,0.04,1.01,-0,-0,-0,0.05,,,,,,,,,,
455,0,0.0,0.34,,,,,,,,,,,,,,,,,,
457,0,0.0,0.33,,,,,,,,,,,,,,,,,,
459,0,0.0,0.33,,,,,,,,,,,,,,,,,,
461,0,0.0,0.33,,,,,,,,,,,,,,,,,,
463,0,0.0,0.33,,-0.18,0.1,0.95,0,0,-0,0.21,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
465,0,0.0,0.33,,,,,,,,,,,,,,,,,,
467,0,0.0,0.33,,,,,,,,,,,,,,,,,,
469,0,0.0,0.33,,,,,,,,,,,,,,,,,,
471,0,0.0,0.33,,,,,,,,,,,,,,,,,,
473,0,0.0,0.33,,0.0,0.05,1.02,1,-0,-0,0.05,,,,,,,,,,
475,0,0.0,0.33,,,,,,,,,,,,,,,,,,
477,0,0.0,0.34,,,,,,,,,,,,,,,,,,
479,0,0.0,0.33,,,,,,,,,,,,,,,,,,
481,0,0.0,0.34,,,,,,,,,,,,,,,,,,
483,0,0.0,0.35,,0.01,0.06,0.99,-0,0,-0,0.06,0,2160,0,0.0,0.0,0.0,0.0,0,0,0.0
485,0,0.0,0.34,,,,,,,,,,,,,,,,,,
487,0,0.0,0.34,,,,,,,,,,,,,,,,,,
489,0,0.0,0.34,,,,,,,,,,,,,,,,,,
491,0,0.0,0.33,,,,,,,,,,,,,,,,,,
493,0,0.0,0.34,,-0.2,0.13,0.97,0,-0,-1,0.23,,,,,,,,,,
495,0,0.0,0.34,,,,,,,,,,,,,,,,,,
497,0,0.0,0.34,,,,,,,,,,,,,,,,,,
499,0,0.0,0.34,,,,,,,,,,,,,,,,,,
501,0,0.0,0.34,,,,,,,,,,,,,,,,,,
503,0,0.0,0.34,,0.03,0.03,0.89,1,-1,-1,0.04,0,2160,0,0.0,0.0,0.0,0.0,0,0,0.0
505,0,0.0,0.34,,,,,,,,,,,,,,,,,,
507,0,0.0,0.34,,,,,,,,,,,,,,,,,,
509,0,0.0,0.34,,,,,,,,,,,,,,,,,,
511,0,0.0,0.35,,,,,,,,,,,,,,,,,,
513,0,0.0,0.34,,-0.03,0.1,1.01,-0,0,-1,0.11,,,,,,,,,,
515,0,0.0,0.34,,,,,,,,,,,,,,,,,,
517,0,0.0,0.34,,,,,,,,,,,,,,,,,,
519,0,0.0,0.34,,,,,,,,,,,,,,,,,,
521,0,0.0,0.34,,,,,,,,,,,,,,,,,,
523,0,0.0,0.34,,-0.26,0.13,1.08,0,-1,-1,0.29,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
